கூதிர்காலம்  ,winter season,ஸிள்ளாகால்/ஹிமளொ/ஹிமுஸுகால்,"सिळ्ळा काल, हिमळा॑,     हिमुसु काल","ꢱꢶꢳ꣄ꢳꢵ ꢒꢵꢭ꣄, ꢲꢶꢪꢳꣁ, ꢲꢶꢪꢸꢱꢸ ꢒꢵꢭ꣄"
கொடை  ,philantrophy,தா3ன்,दान,ꢣꢵꢥ꣄
சங்கம்  ,academy,ஸம்ஸ்தா2ன்,समस्थान्,ꢱꢪꢱ꣄ꢢꢵꢥ꣄
சுருக்கம்  ,summary,ஸம்க்ஷேப்,सम्क्षेप,ꢱꢪ꣄ꢒ꣄ꢯꢾꢦ꣄
ஓலை சுவடி  ,palm leaf manuscript,தாடி3/ தாடி -  பானும் லிகெ2யொ ,ताडि/ ताटि -  पानुम् लिख॑या॑,ꢡꢵꢣꢶ/ꢡꢵꢜꢶ - ꢦꢵꢥꢸ ꢭꢶꢓꢾꢫꣁ  
செய்யுள்  ,poetry,பத்3யொ,पद्या॑,ꢦꢣ꣄ꢫꣁ
செய்யுள் நடை   ,poetry style,கவிதா ரீதி,कविता रीति,ꢒꢮꢶꢡꢵ ꢬꢷꢡꢶ
சைவம்  ,saivism,ஸைவொ/ஶிவமார்கு3,"शैवा॑, शिवमार्गु","ꢯꣀꢮꣁ, ꢯꢶꢮ ꢪꢵꢬ꣄ꢔꢸ"
சொற்பொருள்  ,word meaning,வத்தாஅர்து2,वत्ता अर्थु,ꢮꢡ꣄ꢡꢵ ꢂꢬ꣄ꢢꢸ
சொற்பொழிவு  ,speech,ப்ரஸங்கு3 / பா4ஷணொ,"प्रसङ्गु, भाषणा॑","ꢦ꣄ꢬꢱꢖ꣄ꢔꢸ, ꢩꢵꢰꢠꣁ"
தலைமகள்  ,heroine,நாயகி,नायकि,ꢥꢵꢫꢒꢶ
தலைவன்  ,hero,நாயகன்,नायकन,ꢥꢵꢫꢒꢥ꣄
தலைவி  ,heroine,நாயகி,नायकि,ꢥꢵꢫꢒꢶ
தற்காலம்  ,modern period,சலன்கால்/சல்தகால்,"चलन्काल, चल्तकाल","ꢗꢭꢥ꣄ꢒꢵꢭ꣄, ꢗꢭ꣄ꢡꢒꢵꢭ꣄"
தன்வரலாறு  ,autobiography,ஸ்வ சரித்ரு,स्व चरित्रु,ꢱ꣄ꢮ ꢗꢬꢶꢡ꣄ꢬꢸ
தனிப்பாடல்கள்,collection of various poems,அலக்3 கீ3துன்,अलग गीतुन,ꢂꢭꢔ꣄ ꢔꢷꢡꢸꢥ꣄
திணை (கற்பு திணை களவு திணை),conduct,கே4ரு தெ4ரும்,घेरु ध॑रुम,ꢕꢾꢬꢸ ꢤꢾꢬꢸꢪ꣄
திறனாய்வு  ,criticism,தோ3ஷ கு3ண விமர்ஸணொ,दोष गुण विमर्सणा॑,ꢣꣂꢰ ꢔꢸꢠ ꢮꢶꢪꢬ꣄ꢱꢠꣁ
துறவறம்  ,ascetic life,ஸன்யாஸு அசார்,सन्यासु अचार,ꢱꢥ꣄ꢫꢵꢱꢸ ꢂꢗꢵꢬ꣄
தென்றல்  ,wind from south,தெ3க்ஷுணு வரொ/ மந்த3 மாருதொ3,"द॑क्षुणु वरा॑,   मन्द मारुदा॑","ꢣꢾꢒ꣄ꢯꢸꢠꢸ ꢮꢬꣁ, ꢪꢥ꣄ꢣ ꢪꢵꢬꢸꢣꣁ"
தொகுப்பாளர்,compiler/editor,ஸங்கலனகர்தொ/ வ்யாஸ்/ ஜெதொ செர்சுனார்/ ஸம்பாதகொ,"सङ्कलनकर्ता॑, व्यास, ज॑ता॑ च॑र्चुनार, सम्पातका॑","ꢱꢖ꣄ꢒꢭꢥꢒꢬ꣄ꢡꣁ, ꢮ꣄ꢫꢵꢱ꣄, ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢸꢥꢵꢬ꣄, ꢱꢪ꣄ꢦꢵꢢꢒꣁ"
தொகை  ,collection,வர்ணி,वर्णि,ꢮꢬ꣄ꢠꢶ
நாயன்மார்  ,saiva saints,நாயன்மார்,नायन्मार्,ꢥꢵꢫꢥ꣄ꢪꢵꢬ꣄
நிகண்டு  ,dictionary,நிக3ண்டு,निगण्टु,ꢥꢶꢔꢠ꣄ꢜꢸ
நீதிக்கதை  ,moral story,தெ4ர்மு கெ2னி,ध॑र्मु ख॑नि,ꢤꢾꢬ꣄ꢪꢸ ꢓꢾꢥꢶ
நீதிஇலக்கியம்,moral literature,நீதி ஸாஹித்யு,नीति साहित्यु,ꢥꢷꢡꢶ ꢱꢵꢲꢶꢡ꣄ꢫꢸ
நூல்  ,book,புஸ்தவ்/பொதி,"पुस्तव, पा॑ति","ꢦꢸꢱ꣄ꢡꢮ꣄, ꢦꣁꢡꢶ"
நூற்றாண்டு  ,century,ஸதாப்3தி3,सताब्दि,ꢗꢡꢵꢨ꣄ꢣꢶꢶ
பக்தி நெறி  ,devotional path,ப4க்தி மார்கு3,भक्ति मार्गु,ꢩꢒ꣄ꢡꢶ ꢪꢵꢬ꣄ꢔꢸ
பகுப்பு  ,classification,பா4கு3,भागु,ꢩꢵꢔꢸ
படலம்  ,chapter,அத்4யாய்,अध्याय,ꢂꢤ꣄ꢫꢵꢫ꣄
பதவுரை  ,meaning of words,வத்தானு அர்து2,वत्ता अर्थु,ꢮꢡ꣄ꢡꢵꢥꢸ꣄ ꢂꢬ꣄ꢢꢸ
பதிகம்  ,poetry,கவிதொ,कविता॑,ꢒꢮꢶꢡꣁ
பரம்பொருள்  ,God,பரமாத்மொ,परमात्मा॑,ꢦꢬꢪꢵꢡ꣄ꢪꣁ
பரிசில்  ,prize,பொ4கு3மான்,भा॑गुमान,ꢩꣁꢔꢸꢪꢵꢥ꣄
பா  / பாட்டு  /பாடல்,poetry/song,கவிதொ/கீ3த்,"कविता॑, गीत","ꢒꢮꢶꢡꣁ, ꢔꢷꢜ꣄"
பாகவதர்,singer,ப4வ்துல்,भव्तुल,ꢩꢮ꣄ꢡꢸꢭ꣄
பா நடை   ,poetry style,கவிதா ரீதி,कविता रीति,ꢒꢮꢶꢡꢵ ꢬꢷꢡꢶ
பாயிரம்  ,preface,பை2லவாசு/ப்ரேவேஸு வாசு / பீடி2கொ,"फैलवाचु, प्रेवेसु वाचु, पीठिका॑","ꢧꣀꢭꢮꢵꢗꢸ, ꢦ꣄ꢬꢾꢮꢾꢱꢸ ꢮꢵꢗꢸ, ꢦꢷꢝꢶꢒꣁ"
பாலை  ,desert and its surrounding,வளுராண்,वळुराण,ꢮꢳꢸ ꢬꢵꢠ꣄
பிரிவு  ,separation,அலக்3கொ3/வெகுளொ,"अलग्गो, वेगुळा॑","ꢂꢭꢔ꣄ꢔꣁ, ꢮꢾꢔꢸꢳꣁ"
பிறவி  ,birth,ஜனனொ,जनना॑,ꢙꢥꢥꣁ
பிறவிப் பயன்   ,meaning of birth,ஜென்மு போ2ள்,ज॑न्मु फोळ्,ꢙꢾꢥ꣄ꢪꢸ ꢧꣁꢳ꣄
புதுக்கவிதை  ,modern poetry,நொவொ கவிதொ/ நவீன கவிதொ/ நூதன கவிதொ/,"ना॑वा॑ कविता॑, नवीन कविता॑, नूतन कविता॑","ꢥꣁꢮꣁ ꢒꢮꢶꢡꣁ, ꢥꢮꢷꢥ ꢒꢮꢶꢡꣁ, ꢥꢹꢡꢥ ꢒꢮꢶꢡꣁ"
புரவலன்  ,patron,க4னவான்/ போஷகொ,"घनवान, पोषका॑","ꢕꢥꢮꢵꢥ꣄, ꢦꣁꢰꢒꣁ"
புராணம்  ,mythology,புராணு,पुराणु,ꢦꢸꢬꢵꢠꢸ
புலவர்  ,poet,ஸூரி/கவி,"सूरि, कवि","ꢱꢹꢬꢶ, ꢒꢮꢶ"
புறநடை  ,incongruence,நேம ஸொடி3னி,नेम सा॑डिनि,ꢥꢾꢪ ꢱꣁꢞꢶꢥꢶ
புறம்  ,worldly life,லௌகிக்,लैकिक्,ꢒꣃꢒꢶꢒ꣄
பெண்டிர்  ,woman,அம்மான்,अम्मान्,ꢂꢪ꣄ꢪꢵꢥ꣄
பொருள்  ,theme,ஸந்தே3ஷ்,सन्देष्,ꢱꢥ꣄ꢣꣁꢰ꣄
பொருள்(யாப்பதிகாரம்),"prosody, meaning, etc.",ச2ந்த3ஸ்/அர்து2,"छन्दस, अर्थु","ꢘꢥ꣄ꢣꢱ꣄, ꢂꢬ꣄ꢢꢸ"
பொழிப்புரை  ,paraphrase,பா4வார்து2,भावार्थु,ꢩꢵꢮꢬ꣄ꢢꢸ
போர்  ,war,யுத்3து4/மார்,"युद्धु, मार","ꢫꢸꢣ꣄ꢤꢸ, ꢪꢵꢬ꣄"
மடங்கள்  ,mutt,மொ:ட3ம்,म्हा॑डम्,ꢪꢴꣁꢞꢪ꣄
மரபு  ,tradition,பாரம்பர்யொ,पारम्परया॑,ꢦꢵꢬꢪ꣄ꢦꢬ꣄ꢫꣁ
மருதம்  ,paddy field and its surrounding,பீகுத4ரீர்,पीगु धारीर,ꢦꢷꢔꢸ ꢤꢬꢷꢬ꣄
மன்றம்  ,association,ஸம்ஸ்தான்,सम्स्तान,ꢱꢪ꣄ꢱ꣄ꢡꢵꢥ꣄
முகமதியம்  ,Islam,துட்3யானு மார்கு3,तुड्यानु मार्गु,ꢡꢸꢞ꣄ꢫꢵꢥꢸ ꢪꢵꢬ꣄ꢔꢸ
முகவுரை  ,preface,அவதாரிகொ,अवतारिका॑,ꢂꢮꢡꢵꢬꢶꢒꣁ
முத்தமிழ்  ,"Tamil prose, Tamil music, and Tamil drama",தீ2ன்தமிளு ஸாஹித்யொ,थीन्तमिळु साहित्या॑,ꢡꢷꢥ꣄ꢡꢪꢶꢳꢸ ꢱꢵꢲꢶꢡ꣄ꢫꣁ
முதல்நூல்  ,original book,மூல புஸ்தவ்/ அடுபுஸ்தவ்,"मूल पुस्तव, अटुपुस्तव","ꢪꢹꢭ ꢦꢸꢱ꣄ꢡꢮ꣄, ꢂꢜꢸ ꢦꢸꢱ꣄ꢡꢮ꣄"
முல்லை  ,forest and its surrounding,வனாந்தரு த4ரீர்,वनान्तरु धरीर,ꢮꢥꢵꢥ꣄ꢡꢬꢸ ꢤꢬꢷꢬ꣄
முனிவன்  ,saint,முனி,मुनि,ꢪꢸꢥꢶ
வள்ளல்  ,philanthropist,க3னத4னவான்,गनधनवान्,ꢔꢥꢤꢥꢮꢵꢥ꣄
வாடை  ,wind from north,உத்தரு வரொ/ஹிமவரொ,"उत्तरु वरा॑, हिमवरा॑","ꢆꢡ꣄ꢡꢬꢸ ꢮꢬꣁ, ꢲꢶꢪꢮꢬꣁ"
விருந்தோம்பல்  ,hospitality,பொ2வ்னபன்,फेव्नपन्,ꢧꢾꢮ꣄ꢭꢥꢦꢥ꣄
வினை  ,work,காம்,काम्,ꢒꢵꢪ꣄
வீடு  ,heaven,வைகுண்டு/பரம்தா4ம்,"वैकुण्टु, परम्धाम","ꢮꣀꢒꢸꢠ꣄ꢜꢸ, ꢦꢬꢪ꣄ꢤꢵꢪ꣄"
வைணவம்  ,Vaisnava cult,வைஷ்ணவ மார்கு3,वैष्णव मार्गु,ꢮꣀꢰ꣄ꢠꢮ ꢪꢵꢬ꣄ꢔꢸ
 ,,,,
