alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
பி3ந்தி3,bindi,பொட்டு,Beauty mark,கபா3ல்டு3 ம்ஹத்3தி3 தொ2வரியொ பி3ந்தி3 ஹிந்து3 தெ4ருமு லெக்ஷன்,kabaalDu mhaddi thovariyo bindi hindu dherumu lekshan,நெற்றியின் மையத்தில் வைக்கப்படும் பொட்டு இந்து மதத்தின் சின்னம்,Bindi placed in the center of the forehead is a symbol of Hinduism
பிம்ப3ளம்,pimbaLam,"நெத்திச்சுட்டி, நெற்றிச்சுட்டி",Forehead Jewel,பிம்ப3ளம் மெனரியொ கபா3ல்டு3ர் லொம்ப3ரியொ ஸொம்மு,pimbaLam menariyo kabaalDur lombariyo sommu,நெத்திச்சுட்டி என்பது நெற்றியில் தொங்கும் நகை,Pimbalam is a jewel that hangs on the forehead
மிர்கான்,mirkaan,காது மாட்டல்,Side Ear chain,மிர்கான் மெனரியொ கானும் ஸொவ்ண்டல்லரியொ ஸொம்மு,mirkaan menariyo kaanum sovNTallariyo sommu,காது மாட்டல் என்பது காதுகளில் மாட்டிக்கொள்ளும் நகை,Mirkan is a jewelry worn over the ears
தவ்னட்,tavnaT,"கம்மல், காதணி","Ear Stud, Earring",அஸ்கி பெ3ய்ல்மெனின் தவ்னட் க4ல்லனு,aski beylmenin tavnaT ghallanu,அனைத்து பெண்களும் காதணிகளை அணிவார்கள்,All girls wear earrings
தர்மட்3,tarmaD,தோடு,"Ear Stud, Earring",தர்மட்3 ஜு2கு3 ரூபுனும் அப்3ப3ரஸி,tarmaD jhugu roopunum abbarasi,பல்வேறு வடிவமைப்புகளில் காதணிகள் கிடைக்கின்றன,Earrings are available in various designs
ஸொரெ,sore,கம்மல் தண்டு,Stud's stem,"தவ்னடு ஸொரெ தெ3ள்கொ ர்ஹியெத், தெல்லெ தய்லத்த வேள் து3க்காயி","tavnaTu sore deLko rhiyet, telle taylatta vEL dukkaayi","கம்மல் தண்டு பெரியதாக இருந்தால், அதை அணியும் போது வலி ஏற்படும்","If the shaft of the stud is too big, it will be painful to wear it"
பி3ல்லொ,billo,கம்மல் வில்லை,Washer,பி3ல்லொ தவ்னடுக் கெ4ட்டி தெ3ல்லஸு,billo tavnaTuk gheTTi dellasu,வாஷர் காதணியை இறுக்கமாகப் பிடிக்கிறது,The washer holds the earring tightly
திர்க்கணி,tirkkaNi,திருகாணி,Stud's screw,தவ்னட் தி4ல்லொ பொட்னாத்தக் ர்ஹாத்தொ திர்க்கணி நுக3ஸு,tavnaT dhillo poTnaattak rhaatto tirkkaNi nugasu,காதணிகள் தளர்ந்துவிடாமல் இருக்க திருகாணி பயன்படுத்தப்படுகிறது,Screw is used to keep the earrings from loosening
ஸாலு குந்த3ளம்,saalu kundaLam,குழந்தைகள் அணியும் கம்மல்,Ear Stud worn by Kids,பில்லல்னு கானும் ஸாலு குந்த3ளம் க4லனு,pillalnu kaanum saalu kundaLam ghalanu,குழந்தையின் காதில் சிறிய கம்மலை அணிவிப்பார்கள்,A small earrings is worn in the child's ear
குந்த3ளம்,kundaLam,பெண்கள் அணியும் கம்மல்,Ear Stud worn by Women,ஒந்துனுன் குந்த3ளம் க4ல்லனு,ontunun kundaLam ghallanu,பெண்கள் கம்மல் அணிவார்கள்,Women wear Kundalam in ther ear
பொங்கு3ளொ,pongguLo,ஆண்கள் அணியும் கடுக்கன்,Ear Stud worn by Men,த3ல்லமெனின் கானும் பொங்கு3ளொ தய்லனு,dallamenin kaanum pongguLo taylanu,ஆண்கள் காதில் கடுக்கன் அணிவார்கள்,Men wear Pongulo in the ear
ஜு2ங்கள்,jhungkaL,ஜிமிக்கி,Fancy Ear drops,ஜு2ங்கள் ஸ்த்ரீனு ஸிங்க்3யார் வேன் கெரயி,jhungkaL streenu singgyaar vEn kerayi,ஜிமிக்கிகள் பெண்களின் அழகை அதிகரிக்கும்,Fancy earrings enhance the beauty of women
நாகுதளொ,naakutaLo,மூக்குத்தி,Nose Stud,அளின் ஜைனொ நாகு3ம் வஜ்ஜிரு நாகுதளொ க4ல்லனு,aLin jaino naagum vajjiru naakutaLo ghallanu,பெண்கள் வலது மூக்கில் வைர மூக்குத்தி அணிவார்கள்,Women wear a diamond nose ring on the right nose
முக்குர்,mukkur,முக்கோண மூக்குத்தி,Old fashioned Nose Stud,முக்குர் ஒண்டெ கலமு நாவ்பொட3யொகன் ஹொதெ3ஸ்,mukkur oNTe kalamu naavpoDayokan hodes,முக்கோண மூக்குத்தி ஒரு காலத்தில் பிரபலமாக இருந்தது,Triangular nosering was popular once
பி3ல்லாக்கு,billaakku,மூக்கணி,Nose Pendant,பி3ல்லாக்கு க4ல்லத்தெ ஹிந்தா3 ரீதி,billaakku ghallatte hindaa reeti,மூக்கணி அணிவது இன்றைய பாணி,Wearing nose pendant is style these days
பே3ஸ்திரி,bEstiri,பேசரி / மூக்கொட்டி,Nose Stud,ஒர்ஸுஹொயெ பெ3ய்ல்மெனின் தீ3 நாகு3ம் பே3ஸ்திரி க4ல்லி ர்ஹானு,orsuhoye beylmenin dee naagum bEstiri ghalli rhaanu,வயதான பெண்கள் இரு மூக்கிலும் பேசரி அணிந்திருப்பார்கள்,Older women wear Baesthiri on both noses
கெ3ஜ்ஜெல்,gejjel,அட்டிகை / கல்சரம்,Necklace,கெ3ஜ்ஜெல் மெனரியொ கெ3லா ஸெர்மான் ர்ஹாத்திஸா ஆபரணொ,gejjel menariyo gelaa sermaan rhaattisaa aaparaNo,அட்டிகை என்பது கழுத்தை ஒட்டி இருக்கும் ஆபரணம்,A necklace is an ornament around the neck
அட்3க்3யல்,aDgyal,அட்டிகை / பொற்சரம்,Necklace,ஹொராடு3 விஶேஷுக் ஜு2கு3 பெ3ய்ல்மெனின் அட்3க்3யல் க4ல்லனு,horaaDu vissEshuk jhugu beylmenin aDgyal ghallanu,திருமண விழாவிற்கு பல பெண்கள் அட்டிகை அணிவார்கள்,Many women wear necklace for wedding ceremony
தெ3ண்டொ3,deNDo,தங்கச் சங்கிலி,Chain,த3ல்லமெனின் மெல்லொ ஸொர்ணு தெ3ண்டொ3 க4ல்லனு,dallamenin mello sorNu deNDo ghallanu,ஆண்களும் தங்கச் சங்கிலிகளை அணிவார்கள்,Men also wear gold chains
ஸரட்3,saraD,சிவப்புக்கல் சங்கிலி,Chain with red stone,ஸரட்3 தொ2வெ தெ3ண்டொ3 ஜு2க்கு நாவ் பொட3யொ,saraD thove deNDo jhukku naav poDayo,சிவப்பு கல் கொண்ட சங்கிலி மிகவும் பிரபலமானது,The chain with red stone is very popular
ஹாரம்,haaram,தங்கமாலை,Golden garland,ஹாரம் தெ3ண்டொ3 ஸொம்மர் லம்பொ3கின் பா4ர்கன் ர்ஹாயி,haaram deNDo sommar lambokin bhaarkan rhaayi,தங்கமாலை சங்கிலியை விட நீளமாக மற்றும் கனமாக இருக்கும்,A golden garland is longer and heavier than chain
வங்கி3,vanggi,மேல் புஜ அணி / கொந்திக்காய்,Gold upper armband,வங்கி3 மெனரியொ கொ2பா3க் உஞ்சொ க4ல்லத்திஸா ஸொம்மு,vanggi menariyo khobaak unjco ghallattisaa sommu,கொந்திக்காய் என்பது முழங்கைக்கு மேல் பெண்கள் அணியும் நகை,Vangi is a jewelery worn by women above the elbow
நமுத்து,namuttu,கீழ் புஜ அணி,Gold lower armband,நமுத்து மெனரியொ கொ2பா3க் க2ல்லொ க4ல்லத்திஸா ஸொம்மு,namuttu menariyo khobaak khallo ghallattisaa sommu,நமுத்து என்பது முழங்கைக்கு கீழே பெண்கள் அணியும் ஒரு வகை நகை,Namuththu is a jewelery worn by women above the elbow
கைனொ,kaino,வளையல்,Bangles,பிஸ்னி கைனான் ல்ஹெகூ3வரும் பு2ட்டை,pisni kainaan lhegoovarum phuTTai,பிளாஸ்டிக் வளையல்கள் எளிதில் உடையும்,Plastic bangles break easily
கெங்க3ண்,kenggaN,கைக் காப்பு,"Wrist String, Bracelet",கெங்க3ண் தை3ரொ கங்க்3ராம் ப4ந்த3னு,kenggaN dairo kanggraam bhandanu,கைக் காப்பை வலது கை மணிக்கட்டில் கட்டுவார்கள்,The bracelet is tied on the right wrist
கெது3ரொ,keduro,அரைஞாண்கயிறு,Waist Thread,பில்லல்னு தெ3ஸ்ஸு ஒர்ஸு லெந்து கெது3ரொ க4ல்லஸுனு,pillalnu dessu orsu lentu keduro ghallasunu,குழந்தைகள் பத்து வயது வரை அரைஞாண்கயிறு அணிவார்கள்,Children wear a girdle till the age of ten
க3ஹதிரின்,gahatirin,அருமுடி,Hip ornament for Girl child,க3ஹதிரின் பெ3ட்கி பில்லல்னுக் கெது3ராம் பொமி க4லனு,gahatirin beTki pillalnuk keduraam pomi ghalanu,அருமுடி பெண் குழந்தைகளுக்கு அரைஞான் கயிற்றில் கோர்த்து கட்டுவார்கள்,Heart shaped amulet is stringed in the girdle for girl babies
லெச்செ,lecce,தாயத்து,Talisman,தெனு கெ3லாம் லெச்செ க4ல்லி ஸே,tenu gelaam lecce ghalli sE,அவர் கழுத்தில் தாயத்து அணிந்திருக்கிறார்,He wears a talisman around his neck
முத்3தி3,muddi,மோதிரம்,Ring,தெ2வ்டெ3தெனு பஞ்சூ அங்கி3ளிம் முத்3தி3 க4ல்லஸுன்,thevDetenu panjcoo anggiLim muddi ghallasun,சிலர் ஐந்து விரல்களிலும் மோதிரங்களை அணிவார்கள்,Some wear rings on all five fingers
மொதி3,modi,முத்து,Pearl,தெனு அபுல் பெ4ய்னுக் ஒண்டெ மொதி3 மாலாக் தி3யாஸி,tenu apul bheynuk oNTe modi maalaak diyaasi,அவர் தனது தங்கைக்கு ஒரு முத்து மாலையை கொடுத்தார்,He gave his younger sister a pearl necklace
பி3ந்து3ளொ,binduLo,கால் காப்பு,"Ankle String, Bracelet",கங்க்3ராம் கெங்க3ண் ஸோன் பாயிம் பி3ந்து3ளொ ப4ந்த3னு,kanggraam kenggaN sOn paayim binduLo bhandanu,மணிக்கட்டில் கைக் காப்பு போல் காலில் கால் காப்பு கட்டுவார்கள்,Ankle-strings are tied to the feet like wrist-string on the wrists
த4கி3ரி,dhagiri,சலங்கை,Musical Anklet,நஸத்தெனுன் அபுல் பாயிம் த4கி3ரி க4ல்லனு,nasattenun apul paayim dhagiri ghallanu,நடனக் கலைஞர்கள் தங்கள் காலில் சலங்கை அணிவார்கள்,Dancers wear musical anklet on their feet
அந்தெ3ல்,andel,சிலம்பு,Anklet,அந்தெ3ல் மெனரியொ பெ3ய்லன் பாயிம் க4ல்லத்திஸானுகெ,andel menariyo beylan paayim ghallattisaanuke,சிலம்பு என்பது பெண்கள் காலில் அணிவது,Andel is worn by women on their feet
கொ3ஸுல்,gosul,சிலம்பு,Anklet,கொ3ஸுலும் பி4த்தர் ரெத்தனு தெ3ய்டா3ன் ர்ஹாயி,gosulum bhittar rettanu deyDaan rhaayi,சிலம்பின் உள்ளே ரத்தினக் கற்கள் இருக்கும்,There will be gemstones inside the gosul
செய்ம்பட்டெ,ceympaTTe,கொலுசு,Anklet,செய்ம்பட்டெக் ஸொர்ணும் மெல்லொ கெரஸுனு,ceympaTTek sorNum mello kerasunu,கொலுசை தங்கத்திலும் செய்வார்கள்,The clasp is made in gold also
மிஞ்ஜி,minjji,மெட்டி,Toe ring worn by married women,ஹொராட்3 ஹொயெ பெ3ய்லன் பாய்ஞிம் மிஞ்ஜி க4ல்லன்,horaaD hoye beylan paaynjim minjji ghallan,திருமணமான பெண்கள் காலில் மோதிரம் அணிவார்கள்,Married women wear rings on their feet
அத்3த3ம்,addam,கண்ணாடி,Mirror,அத்3த3ம் அபுலானுக் ஸீலத்தக் ஒர்க3ஸு,addam apulaanuk seelattak orgasu,கண்ணாடி தன்னைப் பார்க்கப் பயன்படுகிறது,Mirror is used for looking at oneself
தோ3பு3,dObu,கண்ணாடி,Mirror,பொ3ண்டி3ம் பஸ்கட் ஸாத்தக் தோ3பு3 நுக3ஸு,boNDim paskaT saattak dObu nugasu,காரில் பின்புறம் பார்க்க கண்ணாடி பயன்படுகிறது,Mirror is used in car to view the rear side
தௌ3ணொ,dauNo,கண்ணாடி,Mirror,நவீன தௌ3ணான் ருப்பொ ந்ஹீஜியெத் ஜெல்மினும் கெரஸுனு,naveena dauNaan ruppo nheejiyet jelminum kerasunu,நவீன கண்ணாடிகள் வெள்ளி அல்லது அலுமினியத்தில் செய்கிறார்கள்,Modern mirrors are made of silver or aluminum
தொ3ளா அத்3த3ம்,doLaa addam,மூக்குக் கண்ணாடி,"Specs, Spectacles",40 ஒர்ஸு த3டெ3 ஜு3கு3தெனு தொ3ளா அத்3த3ம் க4ல்லஸுன்,40 orsu daDe jugutenu doLaa addam ghallasun,40 வயதுக்கு மேற்பட்ட பெரும்பாலானோர் மூக்குக் கண்ணாடி அணிகிறார்கள்,Most people over 40 wear specs
ச2ஸ்மொ,chasmo,மூக்குக் கண்ணாடி,"Specs, Spectacles",அத்தொ பில்லல்னு மெல்லொ ச2ஸ்மொ க4ல்லராஸ்,atto pillalnu mello chasmo ghallaraas,இப்போது குழந்தைகள் கூட மூக்குக் கண்ணாடி அணிகிறார்கள்,Even children are wearing specs these days
பொ2ன்னி,phonni,சீப்பு,Comb,ஜவ்ணான் ஒண்டெ ந்ஹன்ன பொ2ன்னிக் கொ2ள்டிம் தொ2வ்லி ஸே,javNaan oNTe nhanna phonnik khoLTim thovli sE,இளைஞர்கள் ஒரு சிறிய சீப்பை பாக்கெட்டில் வைத்திருக்கிறார்கள்,Youths keep a small comb in the pocket
பொ2ன்னொ,phonno,ஈர்க்கொல்லி,Robi Comb,தொ3ஸ்காம் ஜூ2ம் ஜவடத்தக் பொ2ன்னொ ப்ரயோக்3 கெருவாயி,doskaam jhoom javaTattak phonno prayOg keruvaayi,தலையில் பேன்களைக் அகற்ற ஈர்க்கொல்லியைப் பயன்படுத்தலாம்,RobiComb can be used to remove lice in the head
சாத்,caat,ஈர்க்கம்பி,Scratching rod,ஒல்லொ கே2ஸுக் ஸுக்கட3த்தக் சாத் நுக3ஸு,ollo khEsuk sukkaDattak caat nugasu,ஈரமான முடியை உலர்த்துவதற்கு ஈர்க்கம்பி பயன்படுகிறது,Scratching rod is used to dry wet hair
பொ3ட்டு,boTTu,"திலகம், குங்குமம்","Bindi, Sindoor, Kumkum",ஹொராட்3ஹொயெ அளின் பா4ங்கு3ம் பொ3ட்டு லவ்லனு,horaaDhoye aLin bhaanggum boTTu lavlanu,திருமணமான பெண்கள் வகிடில் திலகம் இடுவார்கள்,Married women apply Sindoor on the hair parting
அவ்தொ,avto,மஞ்சள் திலகம்,Turmeric tilak,நொவ்ராக் அவ்தொ லவொ,novraak avto lavo,மாப்பிள்ளைக்கு மஞ்சள் திலகம் இடவும்,Apply turmeric tilak to the groom
பொ4ரணி,bhoraNi,குங்குமச்சிமிழ்,"Small round box, Casket",த3ந்தும் கெரெ பொ4ரணி மோல் வேன் ர்ஹாயி,dantum kere bhoraNi mOl vEn rhaayi,தந்தத்தால் செய்யப்பட்ட குங்குமச்சிமிழ் விலை அதிகம் இருக்கும்,The vermilion box made of ivory is more expensive
ஸம்ஸுடொ3,samsuDo,அலங்காரப் பெட்டி,"Ornament Box, Cosmetic case",ஸம்ஸுடொ3 ஜு2கு3 ஆகாரும் அப்3ப3ஸு,samsuDo jhugu aakaarum abbasu,அலங்காரப் பெட்டிகள் பல்வேறு வடிவங்களில் கிடைக்கின்றன,Ornament boxes are available in various shapes
ஸம்ஸுலாபெடி,samsulaapeTi,அலங்காரப் பெட்டி,"Ornament Box, Cosmetic case",ஸம்ஸுலாபெடிம் உன்னபொட3யொ 15 கௌதுக வஸ்துன் தொ2வாயி,samsulaapeTim unnapoDayo 15 kautuka vastun thovaayi,அலங்காரப் பெட்டியில் குறைந்தது 15 அழகு சாதனப் பொருட்களை வைக்கலாம்,At least 15 beauty products can be placed in the Ornament box
கஜல்,kajal,கண்மை,"Eye Liner, Eyeliner",தொ3ளாக் ஸிங்க்3யார் கெரத்தக் கஜல் நுக3ஸு,doLaak singgyaar kerattak kajal nugasu,கண்களை அழகுபடுத்த கண்மை பயன்படுகிறது,Eyeliner is used to beautify the eyes
மொன்னி,monni,மணி,Bead,மொன்னிம் ஜு2கு3 ஹாதுகலா வஸ்துன் கெரத்தக் முஸையி,monnim jhugu haatukalaa vastun kerattak musaiyi,மணிகளால் பல கைவினைப்பொருட்கள் செய்ய முடியும்,Many crafts can be made with beads
கௌது,kautu,"அலங்காரம், ஒப்பனை","Decoration, Make up",நொவ்ரி கௌது 4 ர்ஹீ 5 கெ4ண்டயன் லக3யி,novri kautu 4 rhee 5 gheNTayan lagayi,மணப்பெண் ஒப்பனை 4 முதல் 5 மணி நேரம் ஆகும்,Bridal makeup takes 4 to 5 hours
கௌதுக வஸ்து,kautuka vastu,அலங்காரப் பொருள்,"Decorative Items, Make up Items, Cosmetics",ஜு2கு3 கௌதுக வஸ்துன் ஹுத்ராடு3 கெர வஸ்துன்,jhugu kautuka vastun hutraaDu kera vastun,நிறைய அழகுசாதனப் பொருட்கள் இறக்குமதி செய்யப்பட்டவை,A lot of cosmetics are imported
