alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
கென்னு,kennu,மொச்சை பயறு,White Lima Beans,,,,
சொவ்ளொ,covLo,"தட்டாம் பயறு, சிவப்பு காராமணி","Red cowpea, Black-eyed pea",,,,
தெ3ளி / தெ3ளெ பீட்,deLi / deLe peeT,கடலை மாவு,Gram flour,,,,
கச்சென்னா பீட்,kaccennaa peeT,கடலை மாவு,Gram flour,,,,
தேல்,tEl,எண்ணெய்,Oil,,,,
சோட்தேல்,cOTtEl,நல்லெண்ணை,Gingerly Oil,,,,
கட3லதேல்,kaDalatEl,கடலெண்ணெய்,Groundnut Oil,,,,
நரெலுதூப்,narelutoop,தேங்காய் எண்ணெய்,Coconut oil,,,,
நலர்தேல்,nalartEl,தேங்காய் எண்ணெய்,Coconut Oil,,,,
அந்தெ3ம்,andem,விளக்கெண்ணெய்,Castor Oil,,,,
கெஷன்,keshan,புண்ணாக்கு,Oil cake,,,,
பேண்,pEN,புண்ணாக்கு,Oil cake,,,,
க4னொ,ghano,எண்ணெய்ச் செக்கு,Oil Expeller,,,,
பெண்க4னொ,peNghano,எண்ணெய்ச் செக்கு,Oil Expeller,,,,
மீட்,meeT,உப்பு,Salt,,,,
சீஸ்,cees,புளி,Tamarind,,,,
ஸெக்கர்,sekkar,சர்க்கரை,Sugar,,,,
ஸுரொ,suro,கற்கண்டு,White candy sugar,,,,
கு3ள்ளு,guLLu,"கருப்பட்டி, வெல்லம்","Coconut palm sugar, Jaggery",,,,
அச்சு கு3ள்ளு,accu guLLu,அச்சு வெல்லம்,Boxed Jaggery,,,,
தாடி3 கு3ள்ளு,taaDi guLLu,பனை வெல்லம்,Palm Jaggery,,,,
ஹிங்கு3,hinggu,பெருங்காயம்,Asafoetida,,,,
ஜிரொ,jiro,சீரகம்,Cumin,,,,
ம்ஹொடொ3ஜிரொ,mhoDojiro,பெருஞ்சீரகம்,Fennel,,,,
ஈரு,eeru,பெருஞ்சீரகம்,Fennel,,,,
பு2ம்பு,phumpu,சோம்பு,Anise,,,,
மித்தி,mitti,வெந்தயம்,Fenugreek,,,,
தீக்,teek,சிவப்பு மிளகாய்,Red chilli,,,,
திக்னொ,tikno,சிவப்பு மிளகாய்,Red chilli,,,,
தீள்,teeL,கருப்பு எள்ளு,Black sesame,,,,
பீ2ள்,pheeL,வெள்ளை எள்ளு,White sesame seed,,,,
குளித்,kuLit,கொள்ளு,Horse gram,,,,
ம்ஹுரி,mhuri,கடுகு,Mustard,,,,
மிரி,miri,மிளகு,Pepper,,,,
ஹலத்,halat,மஞ்சள்,Turmeric,,,,
தா4யி,dhaayi,"மல்லி, தனியா",Coriander seed,,,,
த4னெ,dhane,"மல்லி, தனியா",Coriander seed,,,,
சிங்க்3ளொ,cinggLo,முந்திரிப்பருப்பு,Cashew nut,,,,
கிஸ்மிஸ்,kismis,உலர் திராட்சை,Raisin,,,,
எளொ,eLo,ஏலக்காய்,Cardamom,,,,
லொம்பூ2ல்,lomphool,கிராம்பு,Clove,,,,
லவங்கொ3,lavanggo,லவங்கம்,Cinnamon,,,,
ஸிகா3ய்,sigaay,சீயக்காய்,Shikakai Acacia,,,,
ஶெர்கி,sserki,பருத்திக்கொட்டை,Cotton seed,,,,
கு3லுகு3ஞ்ஜி,gulugunjji,குன்றிமணி,Rosary Pea,,,,
ஸொண்டி / ஸொம்டி,soNTi / somTi,சுக்கு,Dried Ginger,,,,
பிம்பள்,pimpaL,திப்பிலி,Long pepper,,,,
ஜெஷ்டிமது,jeshTimatu,அதிமதுரம்,Licorice,,,,
ராஸ்னு,raasnu,சித்தரத்தை,Lesser Galangal,,,,
து3ம்ப3ராஷ்டு,dumbaraashTu,பேரரத்தை,Greater Galangal,,,,
ஹெக3ண்,hegaN,வசம்பு,"Calamus, Sweet flag",,,,
அக்ரார்,akraar,அக்கரகாரம்,Akarkara Root,,,,
