ꢮꢶꢒ꣄ꢒꢥ ꣄ꢢꢵꢪ꣄,विक्कन थाम,விக்கன்தா2ம்,market,சந்தை  
ꢱꢪꢵꢥ꣄,समान,ஸமான்,goods (merchan dise),சரக்கு  
ꢱꢲꢵꢮ꣄,सहाव,ஸஹாவ்,concession,சலுகை  
ꢱꢵꢤꢥ꣄,साधन,ஸாத4ன்,equipment,சாதனம்  
ꢪꢶꢡꢮꢿꢱꢸꢦꢥ꣄,मित वेसुपन,மித வேஸுபன்,thrift,சிக்கனம்  
ꢥꢴꢥ꣄ꢒꢵꢱꢸꢥ꣄,न्हन्कासुन,ந:ன்காஸுன்,Small change,சில்லறை  
ꢗꢶꢭ꣄ꢭꢬꢸ ꢩ꣄ꢫꢵꢬ꣄,चिल्लरु भ्यार,சில்லரு ப்4யார்,retail sale,சில்லறை வியாபாரம்   
ꢥꢴꢥ꣄ ꢦꢬꢶꢪꢵꢠꢸ ꢩ꣄ꢫꢵꢬ꣄,न्हन परिमाणु भ्यार,ந:ன் பரிமாணு ப்4யார்,retail sale,சில்லறை வியாபாரம்   
ꢮꢶꢯꢿꢰꢸ ꢱꢵꢡ꣄,विशेषु सात,விஸேஷு ஸாத்,super market,சிறப்பங்காடி  
ꢪꢾꢜ꣄ ꢱꢵꢡ꣄,मेट्सात,மேட்ஸாத்,super market,சிறப்பங்காடி  
ꢮꢶꢯꢿꢰꢸ ꢂꢪ꣄ꢱꢸ,विशेषु अम्सु,விஸேஷு அம்ஸு,special feature,சிறப்பம்சம்  
ꢥꢴꢥ꣄ꢦꢬꢶꢪꢵꢠꢸ ꢱꢛ꣄ꢗꢫꣁ,न्हन्परमाणु सञ्चया॑,ந:ன்பரிமாணு ஸஞ்சயொ,small savings,சிறுசேமிப்பு  
ꢥꢴꢥ꣄ ꢆꢬꢵꢮ꣄,न्हनुराव,ந:ன் உராவ்,small savings,சிறுசேமிப்பு  
ꢥꢴꢥ꣄ ꢆꢣ꣄ꢫꣁꢔ꣄ ,न्हन उद्योग,ந:ன் உத்3யோக்3,small scale industry,சிறுதொழில்  
ꢔꢸꢬ꣄ꢡꢸ,गुर्तु,கு3ர்து,symbol,சின்னம்  
ꢗꢶꢥ꣄ꢲꢸ,चिन्हु,சின்ஹு,symbol,சின்னம்  
ꢗꢷꢜꢸ ꢒꢪ꣄ꢦꢾꢥꢶ,चीटु कम्प॑नि,சீடுகம்பெனி,chit fund company.,சீட்டு நிறுவனம்    
ꢗꢷꢜꢸ ꢱ꣄ꢡꢵꢦꢥꣁ,चीटु स्तापना॑,சீடு ஸ்தாபனோ,chit fund company.,சீட்டு நிறுவனம்    
ꢒꢬꢥ꣄ꢒ꣄ꢬꢪꣁ,करन्क्रमा॑,கரன்க்ரமொ,procedure,செய்முறை  
ꢮꢾꢱꢸꢥ꣄,वेसून,வேஸுன்,expenditure,செலவினம்  
ꢮꢿꢱ꣄,वेस्,வேஸ்,expenditure,செலவு  
ꢱꢿꢮꣁ,सेवा॑,ஸேவொ,service,சேவை  
ꢡꢾꢔꢸꢬꢵꢭ꣄,त॑गुराल्,தெகு3ரால்,dispute,தகராறு  
ꢭꢴꢾꢓꢵ ꢱꣁꢤꢥꣁ,ल्ह॑खा सोधना॑,லெ:கா2ஸோத4னொ,audit,தணிக்கை  
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶꢒꢾꢬ꣄ꢥꢵꢬ꣄ ꢡꢾꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢵꢬ꣄,उत्पत्ति क॑र्नार,உத்பத்திகெர்னார்,producer,தயாரிப்பாளர்  
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶꢒꢾꢬ꣄ꢥꢵꢬ꣄ ꢡꢾꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢵꢬ꣄,त॑याक॑र्नार,தெயார்கெர்னார்,producer,தயாரிப்பாளர்  
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ,उत्पत्ति,உத்பத்தி,production,தயாரிப்பு  
ꢒꢬ꣄ꢪꢣꢾꢥꢶ,क्रमदेनि,க்ரமதெ3னி,instalment,தவணை  
ꢣꣁꢨ꣄ꢨꢶꢥꢶ,दा॑ब्बिनि,தொ3ப்3பி3னி,discount,தள்ளுபடி  
ꢬꣁꢒ꣄ꢒꢪ꣄,रा॑क्कम,ரொக்கம்,amount,தொகை  
ꢆꢣ꣄ꢫꣂꢔ꣄,उद्योग्,உத்3யோக்3,profession,தொழில்  
ꢆꢣ꣄ꢫꣂꢔꢸ ꢕꢥꣁ,उद्योगु घना॑,உத்3யோகு3 க4னொ,factory,தொழிலகம்/ தொழிற் சாலை   
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥ꣄,काम्कर्तान्,காம்கர்தான்,labourers,தொழிலாளர்  
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡ꣄ꢡꣁ,काम्कर्ता॑,காம்கர்தொ,labourer,தொழிலாளி  
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥꢸ ꢱꢖ꣄ꢔꢸ ,काम्कर्तानु सङगु,காம்கர்தானுஸங்கு3,labour union,தொழிற் சங்கம்   
ꢒꢵꢗꢮꢵꢥꢵ,काचवाना,காசகானா,factory,தொழிற் சாலை   
ꢥꣁꢰ꣄ꢜꢶ,न॑ष्टि,நெஷ்டி,loss,நஷ்டம்  
ꢒꢵꢱꢸ ꢨꢶꢭ꣄ꢭꣁ,कासु बिल्ला॑,காஸு பி3ல்லொ,coin,நாணயம்  
ꢥꢶꢒꢬ ꢭꢵꢩ꣄,निकर लाभ्,நிகரலாப்4,net profit,நிகரலாபம்  
ꢲꢠ꣄ꢠꢮ꣄,हण्णव्,ஹன்னவ்,finance,நிதி   
ꢥꢶꢤꢶ,निधि,நிதி4,finance,நிதி   
ꢥꢶꢤꢶ ꢏꢬ꣄ꢱꢸ ,निद्गि आ॑र्सु,நிதி4ஒர்ஸு,financial year,நிதியாண்டு  
ꢥꢶꢬ꣄ꢮꢵꢲꢸ ꢒꢵꢬ꣄ꢫꢵꢭꢫꣁ,निर्वाहु कार्यालया॑,நிர்வாஹு கார்யாலயொ,administrative office,நிர்வாக அலுவலகம்   
ꢥꢶꢬ꣄ꢮꢵꢲꢶ,निर्वाह,நிர்வாஹி,administrator,நிர்வாகி  
ꢓꢞꢱ꣄ꢡꢾꢥꢸ,खटस्त॑नु,க2ட3ஸ்தெனு,consumers,நுகர்வோர்  
ꢮꢮ꣄ꢬꢸꢥꢵꢬ꣄,वव्रुनार,வவ்ருனார்,consumers,நுகர்வோர்  
ꢥꢸꢔꢸꢥꢵꢬ꣄,नुगुनार,நுகு3னார்,consumers,நுகர்வோர்  
ꢩꢵꢔꢱ꣄ꢢꢬ꣄,भागस्थर,பா4க3ஸ்த2ர்,share holder,பங்காளர்கள்  
ꢩꢵꢔ꣄,भाग,பா4க்3,share,பங்கு  
ꢮꢜꣁ,वटा॑,வடொ,share,பங்கு  
ꢗꢹꢗꢶ ꢦꢡ꣄ꢬꢸ,सूचिपत्रु,ஸூசிபத்ரு,list,பட்டியல்  
ꢔꢶꢞ꣄ꢞꢖ꣄ꢔꢶ,गिड्डङ्गि,கி3ட்3ட3ங்கி3,store house,பண்டகசாலை  
ꢙꢪꢵꢥꢸꢥ꣄,जमानुन,ஜமானுன்,goods,பண்டங்கள்
ꢒꢸꢡꣁ,कुता॑,குதொ,pawn,பணயம்
ꢦꢡ꣄ꢡꢶꢬꢪ꣄,पत्तिरम,பத்திரம்,"bond paper, stamp paper",பத்திரம்  
ꢦꢡ꣄ꢡꢶꢬꢪꢸ ꢒꢵꢬ꣄ꢫꢭꢫꣁ,पत्तिरमु कार्यलया॑,பத்திரமு கார்யலயொ,register office,பதிவு அலுவலகம்   
ꢗꢶꢱ꣄ꢭꣁ,चिस्ला॑,சிஸ்லொ,provision,பலசரக்கு  
ꢗꢵꢱ꣄ꢭꢵ ꢂꢖ꣄ꢔꢶꢞꢶ,चिस्ला अङगिडि,சிஸ்லாஅங்கி3டி3,provision shop,பலசரக்குக் கடை   
ꢆꢬꢵꢮ꣄,उराव्,உராவ்,balance,பாக்கி  
ꢒꢵꢨꢥ꣄ꢣꢸ,काबन्दु,காப3ந்து3,protection,பாதுகாப்பு  
ꢱꢪꢵꢥ꣄,स्मान,ஸமான்,goods,பொருட்கள்  
ꢩꣁꢠ꣄ꢠꢪꢸꢥ꣄,भोण्णमुन,பொ4ண்ணமுன்,goods,பொருட்கள்  
ꢮꢱ꣄ꢡꢸꢥ꣄,वस्तुन,வஸ்துன்,goods,பொருட்கள்  
ꢥꢶꢤꢶꢱꢲꢵꢮ꣄,निधिसहाव,நிதி4ஸஹாவ்,financial aid,பொருளுதவி  
ꢔꢸꢠ꣄ꢠꢸꢲꢷꢥꢸꢮꢱ꣄ꢡꢸꢥ꣄,गुण्णुहीनुवस्तुन,கு3ண்ணுஹீனுவஸ்துன்,duplicate product,போலிச்சரக்கு  
ꢱꣁꢖ꣄ꢒꣁ,सा॑ङ्गा॑,ஸொங்கொ3,cheap,மலிவு  
ꢂꢭ꣄ꢦ,अल्प,அல்ப,cheap,மலிவு  
ꢩꢬ꣄ꢡꢶꢪꣁ,भर्तिमा॑,ப4ர்திமொ,sample,மாதிரி  
ꢆꢬꢵꢮ꣄,उराव्,உராவ், balance,மிச்சம் / மீதி  
ꢯꢿꢰ꣄,शेष्,ஶேஷ், balance,மிச்சம் / மீதி  
ꢩꢬ꣄ꢡꢶ ꢪꢾꢥꢶꢒ꣄,भर्ति म॑निक,ப4ர்திமெனிக்,agent,முகவர்  
ꢩꢬ꣄ꢡꢶꢮꢵꢥ꣄,भर्तिवान,ப4ர்திவான்,agent,முகவர்  
ꢪꢹꢭꢸꢤꢥ꣄,मूलुधन,மூலுத4ன்,capital,முதல்  
ꢂꢤꢶꢦꢡꢶ,अधिपति,அதி4பதி,"owner, capitalist",முதலாளி  
ꢥꢶꢮꢿꢰꢠꣁ,निवेषणा॑,நிவேஷணொ,Investment/ capital,முதலீடு/ மூலதனம்
ꢪꢹꢭꢸꢤꢥ꣄,मूलुधन,மூலுத4ன்,Investment/ capital,முதலீடு/ மூலதனம்
ꢃꢲꢡ꣄,आहत,ஆஹத்,total,மொத்தம்  
ꢂꢱ꣄ꢒꣁ,अस्का॑,அஸ்கொ,total,மொத்தம்  
ꢃꢲꢡ꣄ꢩ꣄ꢫꢵꢬ꣄,आहत्भ्यार,ஆஹத்ப்4யார்,wholesale,மொத்த வியாபாரம்   
ꢦ꣄ꢬꢵꢦ꣄ꢡꢶꢦꢡ꣄ꢬꢸ,प्राप्तिपत्रु,ப்ராப்திபத்ரு,receipt,ரசீது  
ꢦꢵꢮꢡꢶ,पावति,பாவதி,receipt,ரசீது  
ꢬꢸꢦꢵꢫ꣄,रुपाय्,ருபாய்,rupee,ரூபாய்  
ꢬꣁꢒ꣄ꢒꢪ꣄,रा॑क्कम्,ரொக்கம்,in cash,ரொக்கம்  
ꢭꢵꢨ꣄ ,लाब्,லாப்3,profit,லாபம்  
ꢪꢸꢭ꣄ꢧꢭꢵꢨ꣄,मुल्फलाब्,முல்ப2லாப்3,interest,வட்டி
ꢩ꣄ꢫꢵꢬ꣄,भ्यार,ப்4யார்,"trade, business",வணிகம்  
ꢩ꣄ꢫꢵꢬ꣄ꢱꢵꢬ꣄,भ्यार्सार,ப்4யார்ஸார்,"trade, business",வணிகம்  
ꢮꢠꢶꢙ꣄,वणिज,வணிஜ்,merchant,வணிகர்  
ꢮꢠꢶꢒ꣄,वणिक,வணிக்,merchant,வணிகர்  
ꢮꢠꢾ,वणे,வணெ,merchant,வணிகர்  
ꢩ꣄ꢫꢵꢬꢸꢗꢶꢥ꣄ꢲꢸ,भ्यारु चिन्हु,ப்4யாருசின்ஹு,trade mark,வர்த்தகச் சின்னம்   
ꢩ꣄ꢫꢵꢬꢸ ꢪꢸꢣ꣄ꢬꣁ,भ्यारु मुद्रा॑,ப4யாரு முத்3ரொ,trade mark,வர்த்தகச் சின்னம்   
ꢮ꣄ꢫꢵꢬ꣄,भ्यार्,ப்4யார்,trade,வர்த்தகம்  
ꢥꢶꢤꢶꢡꢔꢶꢥꢶ,निधि तगिनि,நிதி4 தகி3னி,credit,வரவு  
ꢥꢶꢤꢶꢂꢮ꣄ꢥꢶ,निधि अव्नि,நிதி4அவ்னி,credit,வரவு  
ꢙꣁꢞꢸꢪ꣄ꢦꢸꢭ꣄,जा॑डुम्पुल,ஜொடு3ம்புல்,income,வருமானம்  
ꢱꢪ꣄ꢨꢵꢣꢥꣁ,सम्पादना॑,ஸம்பாத3னொ,income,வருமானம்  
ꢓꢞꢾꢪꣁꢭ꣄,कड॑मोल,க2டெ3மோல்,purchase price,வாங்கிய விலை   
ꢔ꣄ꢬꢵꢲꢒꣁ,ग्राहका॑,க்3ராஹகொ,customer,வாடிக்கையாளர்   
ꢂꢥꢸꢦꢵꢡ꣄,अनुपात्,அனுபாத்,ratio,விகிதம்  
ꢨꢶꢫꢵꢬ꣄,बियार्,ப்4யார்,business,வியாபாரம்  
ꢮꢠꢶꢒ꣄,वणिक,வணிக்,merchant,வியாபாரி  
ꢪꣁꢭ꣄,मोल्,மோல்,"price, cost",விலை  
ꢮꢶꢮꢬ꣄,विवर्,விவர்,detail,விவரம்  
ꢦ꣄ꢬꢡꢶ ꢱꣂꢡꢸ,प्रति सोतु,ப்ரதி ஶோது,percentage,விழுக்காடு  
ꢦ꣄ꢬꢡꢶ ꢱꣂꢮꢸ,प्रति सोवु,ப்ரதி ஶோவு,percentage,விழுக்காடு  
ꢦ꣄ꢬꢒꢵꢱꢠꣁ,प्रकासणा॑,ப்ரகாஸணொ,advertisement,விளம்பரம்  
ꢮꢶꢒ꣄ꢬꢫꣁ,विक्रया॑,விக்ரயொ,sale,விற்பனை  
ꢮꢶꢒ꣄ꢒꢶꢥꢶ,विक्किनि,விக்கினி,sale,விற்பனை  
ꢮꢶꢒ꣄ꢒꢥ꣄ꢪꣂꢭ꣄,विक्कन्मोल,விக்கன்மோல்,sale price,விற்றவிலை  
ꢮꢶꢥꢶꢫꣁꢔ꣄,विनियोग्,வினியோக்3,distribution,வினியோகம்  
ꢮꢶꢥꢶꢫꣂꢔ꣄ꢒꢾꢬ꣄ꢥꢵꢬꢸꢥ꣄,व्नियोग्क॑र्नारुन,வினியோக்3கெர்னாருன்,distributors,வினியோகிப்போர்   
ꢩꢔ ꣄ꢦꢹꢡꢶꢬ꣄,भग तूतिर्,ப4க்3 தூதிர்,ratio,வீதம்
ꢥꢶꢬ꣄ꢤꢵꢬꢶꢡꢒꢵꢭꢶꢒꢫꣁꢙꢥꣁ,निर्दारित कालिक योजना॑,நிர்தா4ரித காலிக யோஜனொ,fixed deposit plan,வைப்பு நிதித்திட்டம்   
ꢱ꣄ꢢꢶꢬ ꢥꢶꢤꢶ ꢢꣁꢮ꣄ꢥꢶ ꢫꣂꢙꢥꣁ,स्थिर निधि था॑व्नि योजना॑,ஸ்தி2ர நிதி4 தொ2வ்னி யோஜனொ,fixed deposit plan,வைப்பு நிதித்திட்டம்   
